"COD_LOJA","plu","NOM_SECAO","NOM_CATEG","NOM_SUBCATEG","NOM_GRUPO","NOM_SUBGRUPO","NOM_PROD","FILL.P","N.DAYS","S.DAYS","N.TRANS","PROFIT"
1729,80347,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","LAGARTO BOVINO RESF EXTRA LIMPO KG",1.61,621,10,13,218.97
1729,420,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BABY BEEF BOV RESF               KG",7.62,105,8,12,113.82
1729,5951,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO MUSSARELA MANIPULADO","MUSSARELA FATIADA MANIPULADA","QJ MUCARELA NAC FAT KG",84.62,754,638,41872,289927.85
1729,24297,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","PEITO DE AVE MANIPULADO","PEITO PERU DEF SADIA FAT",96.43,756,729,8438,73408.21
1729,66136,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA MANIPULADA","MORT BOLOGNELLA PERDIGAO FAT",97.22,756,735,16163,50655
1729,46060,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","LAGARTO BOV RESF PEDACO          KG",65.96,755,498,3275,83866.9
1729,32629,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO PEDACO MANIPULADO","QJ PRATO IMP PED KG",40.9,753,308,4645,40807.09
1729,132145,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA SUINA MANIPULADA","LING CNE SUINA PERDIGAO GNEL",94.57,755,714,10253,130977.21
1729,25645,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","BLANQUET E TRANCHET MANIPULADO","BLANQUET PERU SADIA LIGHT FAT",60.72,751,456,2052,11021.46
1729,12614,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ROSBIFE MANIPULADO","PIG BEEF CERATTI FT",40.21,756,304,754,4558.09
1729,36559,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PECA","MAMINHA FORA DO VACUO BOV RESF KG",51.47,750,386,1698,26640.34
1729,77224,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE COXAO MOLE BOV RESF     KG",83.07,756,628,3845,47249.35
1729,98243,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","APRESUNTADO MANIPULADO","APRESUNTADO SEARA",71.69,756,542,5314,23212.9
1729,21111,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVNO BIFE","BIFE COXAO MOLE BOV RESF FAMILIAR K",14.86,397,59,176,4782.16
1729,9638,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","APRESUNTADO MANIPULADO","APRESUNTADO SADIA FAT APRN",46.18,747,345,1961,8336.03
1729,8280,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO PEDACO","MUSCULO BOV RESF PEDACO          KG",31.76,699,222,523,8043.49
1729,83478,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA DE AVE MANIPULADA","LINGUICA FRANGO PERDIGAO    KG",21.78,684,149,290,3262.87
1729,89135,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CUBOS DE COXAO DURO BOV RESF      K",25.47,750,191,286,4155.46
1729,80095,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ESPECIALIDADE SUINO MANIPULADO","PALETA DEFUMADA CERATTI FAT",19.38,258,50,113,423.95
1729,12997,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","SALAME MANIPULADO","SALAME HAMBURGUES SADIA FATIADO KG",20.53,750,154,375,3773.57
1729,77910,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PRATO MANIPULADO","QUEIJO PRATO FATIADO MANIPULADO","QJ PRATO TIROLEZ LIGHT FATIADO",18.12,756,137,322,3485.17
1729,536,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ MOLHO BOV RESF          KG",29.68,748,222,339,5756.58
1729,105491,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-MIUDO BOVINO","RINS BOVINO KG",24.32,740,180,284,1307.63
1729,120951,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","PEITO DE AVE MANIPULADO","PTO PERU C/CAS DEF LIG SEARA FAT",10.15,739,75,272,1938.14
1729,444,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE PARIS BOV RESF              KG",24.73,752,186,261,2318.82
1729,52559,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE ESPECIAL CONTRA FILE RESF    K",5.43,663,36,54,803.99
1729,617987,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","SALSICHAO MANIPULADO","SALSICHAO C/PICLES CERATTI FT",21.4,243,52,94,617.24
1729,120975,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO DE AVE MANIPULADO","PEITO DE AVE MANIPULADO","PTO PERU S/CAS DEF LIG SEARA FAT",8.11,37,3,7,48.98
1729,418508,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","SOBRECOXA FGO RESF FAMILIAR KG",45.43,744,338,1401,18210.09
1729,131124,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COPA LOMBO SUINO RESF KG (CORTE)",76.19,756,576,2676,25430.04
1729,16926,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PERNIL SUINO ESPECIAL S/O KG CORTE",48.3,675,326,1493,12170.65
1729,31240,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","FILE MIGNON SUINO RESF KG (CORTE)",61.44,752,462,1515,15422.05
1729,10528,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA RESF KG (CORTES)",40.87,756,309,895,14155.07
1729,280877,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ALCATRA SUINA RESF KG (CORTE)",38.57,687,265,842,4995.29
1729,65795,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PALETA SUINA C/OSSO RESF KG (CORTE)",32.09,751,241,983,12129.19
1729,280860,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","COXAO MOLE SUINO RESF KG (CORTE)",38.18,694,265,720,3874.89
1729,42659,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BARRIGA SUINA RESF KG (CORTE)",78.44,756,593,3304,35115.78
1729,99479,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA FAMILIA RESF       KG",52.87,749,396,1470,30909.51
1729,471114,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO TEMPERADO GENERICO","FILE DE PEITO FGO TEMP RESF KG",68.26,753,514,1393,13154.79
1729,14441,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO FAMILIA RESF  KG",41.1,747,307,1217,14397.99
1729,16087,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO FATIADO RESF KG (CORTE)",64.02,756,484,1947,17333.95
1729,280884,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","PATINHO SUINO RESF KG (CORTE)",27.26,675,184,351,1787.43
1729,12249,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LOMBO SUINO RESF KG (CORTE)",32.01,756,242,783,8969.15
1729,10191,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","COSTELA SUINA FATIADA RESF KG CORTE",29.13,738,215,634,8911.14
1729,216760,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","CUBOS PERNIL SUINO RESF KG (CORTES)",14.31,580,83,163,1216.51
1729,74667,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES FRANGO GENERICO","SOBRECOXA FGO RESF GNEL KG (COXA)KG",7.95,654,52,105,889.1
1729,447713,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ESCALOPE FILE SUINO RESF KG CORTE",4.19,620,26,43,286.31
1729,19934,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","COXA FGO S/PELE RESF GNEL KG",8.59,745,64,86,660.2
1729,54270,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BARRIGA SUINA RESF               KG",100,2,2,7,54.81
1729,222945,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PICANHA SUINA RESF KG (CORTE)",5.48,602,33,42,407.21
1729,92388,"CARNES E AVES","CARNES","AVES","AVES-RESFRIADAS","RESF - CORTES ESPECIAIS FRANGO","CUBOS DE PEITO FGO RESF P/FONDU  KG",100,1,1,2,22.45
1729,12768,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","PRESUNTO MANIPULADO","PRESUNTO COZIDO MANIPULADO","PRES COZ GORD SADIA FAT         PCI",25.34,726,184,876,4519.37
1729,139465,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","LINGUICA MANIPULADA","LINGUICA DE AVE MANIPULADA","LING FRANGO SADIA GNEL GNEL",39.14,718,281,734,7246.61
1729,39345,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","MORTADELA MANIPULADA","MORTADELA MANIPULADA","MORT CRY MARBA P/FATIAR",32.27,753,243,2056,6997.36
1729,140195,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","SALSICHA ESPECIAL MANIPULADA","SALS VIENA CERATTI GNEL",53.17,756,402,964,7553.09
1729,76395,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PROVOLONE MANIPULADO","PROVOLONE FATIADO MANIPULADO","QJ PROV FATIADO C/CASCA",26.78,687,184,401,2916.94
1729,421935,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES PREMIUM KG",99.07,756,749,250161,972580.72
1729,71727,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","QUEIJOS MANIPULADOS","QUEIJO PROVOLONE MANIPULADO","PROVOLONE FATIADO MANIPULADO","QJ PROV S/CASCA FATIADO",1.21,165,2,2,42.41
1729,209366,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES INTEGRAL PREMIUM KG",95.37,756,721,11920,39079.67
1729,10238,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","SALAME COPA E LOMBO MANIPULADO","COPA MANIPULADA","CARNE RESF SUINA COPA FAT",32.47,194,63,99,1036.49
1729,472807,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","CHIPA","CHIPA DE QUEIJO",71.3,756,539,1442,7218.9
1729,23986,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","PRESUNTO COZIDO ESPECIAL MANIPULADO","PRES DEFUMADO KASSEL FT",11.52,269,31,79,365.58
1729,208,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES ITALIANOS","PAO ITALIANO ESPECIAL FP",96.83,756,732,8397,46974.14
1729,57288,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","ESPECIALIDADE SUINO MANIPULADO","COPA DEFUMADA KASSEL FT",10,30,3,4,33.87
1729,79389,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAES CROCANTES DIVERSOS","PAO FILAO FP",96.43,756,729,6067,29410.73
1729,4558927,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","COLOMBAS","BOLO DE PASCOA C/ FRUTAS 500G",14.22,675,96,435,3490.98
1729,42338,"FRIOS TRANSFORMADOS","PEREC COMPLEMENTAR","FRIOS MANIPULADOS","FRIO ESPECIAL MANIPULADO","MORTADELA ESPECIAL MANIPULADA","MORT C/PICLES CERATTI FATIADA 201",100,3,3,8,46.47
1729,1733402,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","SONHOS","SONHO DE BAUNILHA FP 100G",15.18,652,99,472,1776.72
1729,18715,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO AIPIM FP",60.71,756,459,1144,7671.74
1729,426947,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","CUCA DE GOIABADA",60.85,751,457,901,7783.27
1729,30533,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO DE LARANJA F PROPRIA KG",57.33,750,430,750,6230.58
1729,66860,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","QUINDIM FP                       KG",50.53,756,382,616,3812.54
1729,32537,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","PAO VANDERLEYA FP",34.22,713,244,600,3038.91
1729,442961,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO CRISP FP KG",53.37,682,364,1220,6068.12
1729,144889,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","VANDERLEIA MIX",34.88,129,45,66,376.43
1729,473712,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO FESTA                       KG",28.51,747,213,287,7474.03
1729,468602,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HAMBURGUER","PAO HAMBURGUER ECONOMIA F PROPRIA",4.12,437,18,22,152.34
1729,468596,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HOT DOG","PAO HOT DOG ECONOMIA F PROPRIA",3.89,437,17,29,195.71
1729,263382,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES LANCHE DIVERSOS","PAO CARA",100,2,2,2,11.25
1729,32087,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","BISNAGUINHA C/COCO MIX KG",100,1,1,1,6.17
1729,82587,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","CARNE P/ STROGONOFF DE COXAO MOLE",49.07,756,371,815,12977.64
1729,88718,"CARNES E AVES","CARNES","BOVINOS","BOV-RESFRIADOS","RESF-BOVINO CORTE ESPECIAL","BIFE A MILANESA PATINHO BOV RESF KG",36.56,755,276,552,5177.51
1729,31813,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BISTECA SUINA FAMILIA RESF       KG",23.64,605,143,497,5387.55
1729,62572,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","BISTECA SUINA RESF KG (CORTE)",47.87,729,349,1288,11647.01
1729,16759,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PERNIL SUINO C/OSSO RESF (CORTE) KG",64.11,755,484,2239,30144.14
1729,280822,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","COXAO DURO SUINO RESF KG (CORTE)",26.57,685,182,380,2026.44
1729,345538,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","BACON SUINO RESF KG (CORTE)",8.3,289,24,36,222.82
1729,464536,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE QUEIJO","PAO QUEIJO COQUETEL",91.93,756,695,4693,19833.32
1729,4820833,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","PANETONES","PANETONE CHOCOLATE  FP     500G",92.86,756,702,7238,53918.31
1729,11068,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES DE LEITE","PAO DE LEITE FP",77.12,756,583,2254,9596.94
1729,84086,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SAUDAVEIS","MINI PAO INTEGRAL FP KG",67.86,756,513,2649,8178.03
1729,102100,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO CHOCOLATE F PROPRIA KG",57.18,752,430,747,21384.39
1729,54294,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","JOELHO SUINO RESF                KG",10.79,649,70,98,866.54
1729,54300,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","PALETA SUINA C/OSSO RESF         KG",3.33,721,24,61,865.94
1729,435994,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","MEDALHAO FILE SUINO RESF KG CORTE",2.41,539,13,22,255.68
1729,46510,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOMBOCADO FP KG",53.17,741,394,918,3758.17
1729,345989,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS ESPECIAIS","ESCALOPE LOMBO SUINO RESF KG CORTE",1.91,576,11,14,90.61
1729,345668,"CARNES E AVES","CARNES","SUINOS E OUTROS","SUINOS-RESFRIADOS","RESF - CORTES SUINOS GENERICOS","LAGARTO SUINO RESF KG (CORTE)",2.73,513,14,18,93.72
1729,303040,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE C/GOTAS CHOCOLATE FP",39.32,295,116,201,1047.79
1729,69045,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HAMBURGUER","PAO HAMBURGUER FP",6.03,448,27,58,249.42
1729,150903,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","PAO DOCE RECHEADO COM FRUTAS CRITAL",28.69,244,70,123,488.43
1729,41034,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  BRIGADEIRO FP",15.38,13,2,4,60.59
1729,441209,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","MINI PAO FRANCES PREMIUM KG",76.06,756,575,4450,16267.14
1729,66389,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES SOVADOS","PAO SOVADO FP",74.6,756,564,1445,7822.61
1729,157896,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO FRANCES INTEGRAL PREMIUM KG",2.91,412,12,93,265.08
1729,23634,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","BISNAGAS","BISNAGUINHA (MIX)",4.94,81,4,7,28.73
1729,15417,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO CHOCOLATE KG",33.82,751,254,384,3150.56
1729,244466,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","BROINHA FUBA MINEIRA",80.66,755,609,1555,5156.72
1729,441148,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","BAGUETE ESPECIAL FP",88.49,756,669,2268,7732.32
1729,263610,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  DECORADO",77.32,754,583,1362,29880.17
1729,4820826,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","PANETONES","PANETONE FRUTAS  FP  500G",91.01,756,688,5918,41325.75
1729,466776,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","BISNAGAS","PAO SOVADINHO F PROPRIA",90.08,756,681,3199,9216.25
1729,86103,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAO DE BATATA","PAO DE BATATA F PROPRIA",55.48,146,81,129,427.78
1729,447003,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO MILHO FP",41.06,755,310,465,4191.98
1729,441162,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","BAGUETES","BAGUETE C/GERGELIM ESPECIAL FP",94.18,756,712,2491,8036.42
1729,150897,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","PAO DOCE RECHEADO COM COCO EX",19.84,252,50,73,264.21
1729,54003,"PADARIA","PADARIA E ROTISSERIE","PADARIA","ACOMPANHAMENTOS PADARIA","TORRADAS","PAO TORRADO E MOIDO FP",75.6,668,505,1514,7511.51
1729,102162,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO COCO F PROPRIA KG",37.04,756,280,374,10557.08
1729,5350490,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","SONHOS","SONHO - 2 UN SONHOS BAUNI FP 200G",8.86,79,7,9,61.61
1729,37341,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","DOCES GELADOS","PUDIM DE LEITE FP",65.07,750,488,1167,6568.12
1729,37839,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  FLORESTA NEGRA FP GR",17.65,17,3,6,182.09
1729,102209,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO PRESTIGIO F PROPRIA KG",16.96,690,117,139,4214.58
1729,263733,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO  FLORESTA BRANCA KG",37.04,756,280,377,12180.96
1729,52924,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO FORMIGUEIRO F PROPRIA",59.55,754,449,761,6966.63
1729,5698677,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PADARIA E CONFEITARIA SAZONAL","COLOMBAS","BOLO PASCOA C/GOTAS CHOC 500G",13.51,696,94,402,3115.43
1729,303057,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","BRIOCHES","PAO BRIOCHE FRANCES FP",36.42,755,275,414,2601.68
1729,25331,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","DOCES SECOS","BROA CAXAMBU F PROPRIA",60.64,752,456,1245,5768.71
1729,612616,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES CROCANTES","PAO FRANCES","PAO CRISPY KG",16.94,372,63,99,400.44
1729,9201,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HOT DOG","PAO HOT DOG FP",4.59,545,25,52,267.09
1729,263702,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO FLORESTA NEGRA Kg",51.73,750,388,601,18067.31
1729,32155,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA SECA","BOLOS CASEIROS","BOLO FUBA F PROPRIA KG",58.86,756,445,803,6991.8
1729,98113,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","BISNAGUINHA C/ CREME FP",22.47,712,160,261,1755.27
1729,150927,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","PAO DOCE TRANCA",10.25,673,69,105,341.61
1729,264051,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SAUDAVEIS","PAO INTEGRAL FP",3.85,104,4,11,50.82
1729,229692,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES SALGADOS","PAES SALGADOS DIVERSOS","PAO SALGADO PIZZA",6.76,74,5,5,15.71
1729,102124,"PADARIA","PADARIA E ROTISSERIE","PADARIA","CONFEITARIA GELADA","BOLOS GELADOS","BOLO CRISPY F PROPRIA KG",10.23,743,76,95,2999.58
1729,998734,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","BISNAGUINHA C/ACUCAR MIX KG",100,1,1,1,18.15
1729,400947,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES DOCES","COBERTURA OU RECHEIO","TRANCA C/CREME E COCO MIX KG",4.49,89,4,4,28.47
1729,10993,"PADARIA","PADARIA E ROTISSERIE","PADARIA","PAES LANCHE","PAES HAMBURGUER","PAO DE HAMBURGER C/GERGELIM FP",5.9,441,26,61,266.47
